Date,No of Lots,VIX,Max Debit,Profit,Exit,NAV,nf nav,Open,High,Low,Close,Volume,Nifty_pct,Nifty_HOL
13/01/22,10,17.2,72000,10900,2:15:00,1819523,1144523,18257,18272.25,18163.8,18257.8,0,0.002495559,1049083.521
14/01/22,10,16.7,6500,1430,9:35:00,1820953,1145953,18185,18286.95,18119.65,18255.75,0,-0.000112281,1048965.73
19/01/22,10,17.8,130700,-19500,1:35:00,1801453,1126453,18129.2,18129.2,17884.9,17938.4,0,-0.017383564,1030730.967
20/01/22,10,17.8,151000,-22500,1:25:00,1778953,1103953,17921,17943.7,17648.45,17757,0,-0.010112385,1020307.819
21/01/22,10,18.9,78200,12200,2:00:00,1791153,1116153,17613.7,17707.6,17485.84,17617.15,0,-0.007875767,1012272.112
25/01/22,10,21.3,105300,17050,1:00:00,1808203,1133203,17001.55,17309.15,16836.8,17277.95,0,-0.019253966,992781.8592
25/01/22,10,21.3,105300,17050,1:00:00,1825253,1150253,17001.55,17309.15,16836.8,17277.95,0,0,992781.8592
27/01/22,10,21.3,148000,25825,10:25:00,1851078,1176078,17062,17182.5,16866.75,17110.15,0,-0.0097118,983140.1601
28/01/22,10,20.7,32750,5480,10:20:00,1856558,1181558,17208.3,17373.5,17077.09,17101.95,0,-0.000479248,982668.9924
02/02/22,10,18.6,96400,6052,3:25:00,1862610,1187610,17706.2,17794.6,17674.8,17780,0,0.039647526,1021629.386
03/02/22,10,18.6,112000,575,2:30:00,1863185,1188185,17767.75,17781.15,17511.15,17560.2,0,-0.012362205,1008999.795
04/02/22,10,14.36,37350,8410,9:45:00,1871595,1196595,17590.2,17617.8,17462.55,17516.3,0,-0.002499972,1006477.324
04/02/22,10,14.36,37350,8410,9:45:00,1880005,1205005,17590.2,17617.8,17462.55,17516.3,0,0,1006477.324
09/02/22,10,18.5,70900,4075,3:25:00,1884080,1209080,17370.09,17477.15,17339,17463.8,0,-0.002997208,1003460.702
10/02/22,10,18.5,78000,-9400,2:30:00,1874680,1199680,17554.1,17639.45,17427.15,17605.85,0,0.008133969,1011622.82
11/02/22,10,13.5,16475,3130,9:40:00,1877810,1202810,17451,17454.75,17303,17374.75,0,-0.013126319,998343.936
16/02/22,10,20.6,149500,15375,3:25:00,1893185,1218185,17408.45,17490.6,17257.7,17322.2,0,-0.003024504,995324.4408
17/02/22,10,20.6,172000,26825,12:05:00,1920010,1245010,17396.55,17442.9,17235.85,17304.6,0,-0.001016037,994313.1541
18/02/22,10,13.9,91350,13200,3:25:00,1933210,1258210,17236.05,17380.8,17219.2,17276.3,0,-0.001635403,992687.0511
23/02/22,10,24.6,159000,5200,3:25:00,1938410,1263410,17194.5,17220.7,17027.85,17063.25,0,-0.012331923,980445.3109
24/02/22,10,24.54,194000,29500,12:30:00,1967910,1292910,16548.9,16705.25,16203.25,16247.95,0,-0.04778105,933598.6046
24/02/22,10,24.54,194000,29500,12:30:00,1997410,1322410,16548.9,16705.25,16203.25,16247.95,0,0,933598.6046
25/02/22,10,13.9,67200,13800,10:15:00,2011210,1336210,16515.65,16748.8,16478.3,16658.4,0,0.025261648,957182.8442
02/03/22,10,29.2,131000,21500,10:45:00,2032710,1357710,16593.1,16678.5,16478.65,16605.95,0,-0.003148562,954169.095
03/03/22,10,29.23,194000,15100,2:30:00,2047810,1372810,16723.2,16768.95,16442.95,16498.05,0,-0.006497671,947969.2181
04/03/22,10,17.9,73950,1380,3:25:00,2049190,1374190,16339.45,16456,16133.8,16245.35,0,-0.015316962,933449.2099
09/03/22,10,27.5,120800,-2025,3:25:00,2047165,1372165,16078,16418.05,15990,16345.35,0,0.006155608,939195.157
10/03/22,10,27.5,130975,19750,12:45:00,2066915,1391915,16757.1,16757.3,16447.9,16594.9,0,0.015267339,953534.1679
11/03/22,10,18.2,39850,-1970,3:25:00,2064945,1389945,16528.8,16694.4,16470.9,16630.45,0,0.002142224,955576.852
16/03/22,10,24.1,92300,-8625,3:25:00,2056320,1381320,16876.65,16987.9,16837.85,16975.35,0,0.020739066,975394.6234
16/03/22,10,24.1,92300,-8625,3:25:00,2047695,1372695,16876.65,16987.9,16837.85,16975.35,0,0,975394.6234
17/03/22,10,24.1,96000,5375,2:30:00,2053070,1378070,17202.9,17344.6,17175.75,17287.05,0,0.018361919,993304.7404
23/03/22,10,24.7,162500,-3025,3:25:00,2050045,1375045,17405.05,17442.4,17199.6,17245.65,0,-0.002394856,990925.9183
24/03/22,10,24.7,195000,2400,2:30:00,2052445,1377445,17094.95,17291.75,17091.15,17222.75,0,-0.001327871,989610.0964
30/03/22,10,20.6,139500,-3750,3:25:00,2048695,1373695,17468.15,17522.5,17387.2,17498.25,0,0.015996284,1005440.181
31/03/22,10,20.6,145000,19600,2:30:00,2068295,1393295,17519.2,17559.8,17435.2,17464.75,0,-0.001914477,1003515.288
01/04/22,10,18.4,75650,-5600,3:25:00,2062695,1387695,17436.9,17703.7,17422.7,17670.45,0,0.01177801,1015334.701
06/04/22,10,19,94800,6880,3:25:00,2069575,1394575,17842.75,17901,17779.85,17807.65,0,0.007764375,1023218.141
07/04/22,10,18.9,118000,2825,2:30:00,2072400,1397400,17723.3,17787.5,17623.7,17639.55,0,-0.009439763,1013559.204
08/04/22,10,17.6,49500,4120,3:25:00,2076520,1401520,17698.15,17842.75,17600.55,17784.35,0,0.008208826,1021879.335
12/04/22,10,18.2,74300,1685,3:25:00,2078205,1403205,17584.85,17595.3,17442.35,17530.3,0,-0.014285032,1007281.757
13/04/22,10,18.15,73000,-11300,12:05:00,2066905,1391905,17599.9,17663.65,17457.4,17475.65,0,-0.003117459,1004141.597
20/04/22,10,18.7,126600,2770,3:25:00,2069675,1394675,17045.25,17186.9,16978.95,17136.55,0,-0.019404142,984657.0901
21/04/22,10,18.6,145000,-20525,2:30:00,2049150,1374150,17234.6,17414.7,17215.5,17392.6,0,0.014941747,999369.5875
22/04/22,10,18.3,82300,-3120,3:25:00,2046030,1371030,17242.75,17315.3,17149.2,17171.95,0,-0.01268643,986691.1553
27/04/22,10,20.6,126500,8925,3:25:00,2054955,1379955,17073.35,17110.7,16958.45,17038.4,0,-0.007777218,979017.4431
28/04/22,10,20.6,147000,-22375,2:00:00,2032580,1357580,17189.5,17322.5,17071.05,17245.05,0,0.012128486,990891.4426
29/04/22,10,19.4,76050,-12100,2:20:00,2020480,1345480,17329.25,17377.65,17053.25,17102.55,0,-0.008263241,982703.4681
04/05/22,10,21.9,105000,-17100,11:45:00,2003380,1328380,17096.6,17132.85,16623.95,16677.6,0,-0.024847172,958286.0661
05/05/22,10,21.8,116000,18100,1:40:00,2021480,1346480,16854.75,16945.7,16651.85,16682.65,0,0.000302801,958576.2364
05/05/22,10,21.8,116000,18100,1:40:00,2039580,1364580,16854.75,16945.7,16651.85,16682.65,0,0,958576.2364
06/05/22,10,21.2,39650,6400,3:25:00,2045980,1370980,16415.55,16484.2,16340.9,16411.25,0,-0.016268399,942981.7361
11/05/22,10,22.8,73400,-10120,10:25:00,2035860,1360860,16270.05,16318.75,15992.6,16167.1,0,-0.01487699,928953.0064
12/05/22,10,22.8,92200,16100,12:10:00,2051960,1376960,16021.1,16041.95,15735.75,15808,0,-0.022211776,908319.3105
13/05/22,10,23.4,16600,2600,9:30:00,2054560,1379560,15977,16083.6,15740.85,15782.15,0,-0.001635248,906833.9832
18/05/22,10,23,167000,3565,3:25:00,2058125,1383125,16318.15,16399.8,16211.2,16240.3,0,0.029029632,933159.0396
19/05/22,10,22.3,191200,21900,1:00:00,2080025,1405025,15917.4,15984.75,15775.2,15809.4,0,-0.026532761,908399.7537
20/05/22,10,23.1,103050,15500,2:50:00,2095525,1420525,16043.8,16283.05,16003.85,16266.15,0,0.02889104,934644.3669
25/05/22,10,25.2,159000,-9560,3:25:00,2085965,1410965,16196.35,16223.35,16006.95,16025.8,0,-0.014776084,920833.9832
25/05/22,10,25.2,159000,-9560,3:25:00,2076405,1401405,16196.35,16223.35,16006.95,16025.8,0,0,920833.9832
26/05/22,10,25.2,178200,-27800,10:55:00,2048605,1373605,16105,16204.45,15903.7,16170.15,0,0.009007351,929128.2577
27/05/22,10,21.4,86850,4680,3:25:00,2053285,1378285,16296.6,16370.6,16221.95,16352.45,0,0.01127386,939603.1192
01/06/22,10,20.8,114100,5430,3:25:00,2058715,1383715,16594.4,16649.2,16438.85,16522.75,0,0.010414342,949388.4671
02/06/22,10,20.8,136000,-1025,2:30:00,2057690,1382690,16481.65,16646.4,16443.05,16628,0,0.006370005,955436.0763
03/06/22,10,19.9,61925,-6730,3:25:00,2050960,1375960,16761.65,16793.85,16567.9,16584.3,0,-0.002628097,952925.0975
08/06/22,10,19.8,84000,13100,1:20:00,2064060,1389060,16474.95,16514.3,16293.35,16356.25,0,-0.013750957,939821.4652
09/06/22,10,19.8,108000,-6000,2:30:00,2058060,1383060,16263.85,16492.8,16243.85,16478.1,0,0.007449752,946822.9017
10/06/22,10,19.5,45000,-7100,1:05:00,2050960,1375960,16283.95,16324.7,16172.6,16201.8,0,-0.01676771,930946.85
15/06/22,10,22.1,73000,-770,3:25:00,2050190,1375190,15729.25,15783.65,15678.9,15692.15,0,-0.031456381,901662.6308
16/06/22,10,22.15,90500,-19900,11:20:00,2030290,1355290,15832.25,15863.15,15335.1,15360.6,0,-0.021128399,882611.9434
17/06/22,10,22.75,15700,-4120,9:30:00,2026170,1351170,15272.65,15400.4,15183.4,15293.5,0,-0.004368319,878756.4129
22/06/22,10,21.3,132400,4720,3:25:00,2030890,1355890,15545.65,15565.4,15385.95,15413.3,0,0.007833393,885640.0575
23/06/22,10,21.3,154000,20875,2:30:00,2051765,1376765,15451.55,15628.45,15367.5,15556.65,0,0.009300409,893876.8726
24/06/22,10,20.5,84100,9200,3:25:00,2060965,1385965,15657.4,15749.25,15619.45,15699.25,0,0.009166498,902070.5931
24/06/22,10,20.5,84100,9200,3:25:00,2070165,1395165,15657.4,15749.25,15619.45,15699.25,0,0,902070.5931
29/06/22,10,21.9,128500,5370,3:25:00,2075535,1400535,15701.7,15861.6,15687.8,15799.1,0,0.006360176,907807.9212
30/06/22,10,21.5,141500,21700,2:00:00,2097235,1422235,15774.5,15890,15728.85,15780.25,0,-0.001193106,906724.8102
01/07/22,10,22.3,75700,11800,3:25:00,2109035,1434035,15703.7,15793.95,15511.05,15752.05,0,-0.001787044,905104.4531
06/07/22,10,20.2,100300,-2320,3:25:00,2106715,1431715,15818.2,16011.35,15800.9,15989.8,0,0.015093274,918765.4422
07/07/22,10,20.25,106000,16500,12:30:00,2123215,1448215,16113.75,16150.5,16045.95,16132.9,0,0.008949455,926987.8925
08/07/22,10,18.4,42325,3950,3:25:00,2127165,1452165,16273.65,16275.5,16157.9,16220.6,0,0.005436096,932027.088
13/07/22,10,18.5,61800,-10260,1:00:00,2116905,1441905,16128.2,16140,15950.15,15966.65,0,-0.015656018,917435.2555
14/07/22,10,18.52,75700,12300,1:05:00,2129205,1454205,16018.85,16070.85,15858.2,15938.65,0,-0.001753655,915826.3903
14/07/22,10,18.52,75700,12300,1:05:00,2141505,1466505,16018.85,16070.85,15858.2,15938.65,0,0,915826.3903
15/07/22,10,17.6,21950,-2800,11:35:00,2138705,1463705,16010.8,16066.95,15927.3,16049.2,0,0.00693597,922178.5348
20/07/22,10,16.8,122800,6667,3:25:00,2145372,1470372,16562.8,16588,16490.95,16520.85,0,0.029387758,949279.2941
21/07/22,10,16.8,134000,6350,2:30:00,2151722,1476722,16523.55,16626.95,16483.9,16605.25,0,0.005108696,954128.8734
22/07/22,10,16.6,79700,1410,3:25:00,2153132,1478132,16661.25,16752.25,16610.9,16719.45,0,0.006877343,960690.7449
27/07/22,10,18.1,110500,-15750,3:25:00,2137382,1462382,16475.35,16653.45,16438.75,16641.8,0,-0.004644292,956229.017
28/07/22,10,18.1,118000,-11275,2:30:00,2126107,1451107,16774.85,16947.65,16746.25,16929.6,0,0.017293802,972765.8527
29/07/22,10,16.5,60450,710,3:25:00,2126817,1451817,17079.5,17172.8,17018.15,17158.25,0,0.01350593,985903.9606
03/08/22,10,18.4,90000,-13700,11:15:00,2113117,1438117,17349.25,17407.5,17225.85,17388.15,0,0.013398802,999113.8929
03/08/22,10,18.4,90000,-13700,11:15:00,2099417,1424417,17349.25,17407.5,17225.85,17388.15,0,0,999113.8929
04/08/22,10,18.45,107600,-17200,11:30:00,2082217,1407217,17463.1,17490.7,17161.25,17382,0,-0.000353689,998760.5171
05/08/22,10,18.9,33100,5450,10:30:00,2087667,1412667,17423.65,17474.4,17348.75,17397.5,0,0.000891727,999651.1389
10/08/22,10,19.6,58300,6470,3:25:00,2094137,1419137,17566.1,17566.1,17442.8,17534.75,0,0.007889065,1007537.451
11/08/22,10,19.5,37000,6400,12:30:00,2100537,1425537,17711.65,17719.3,17631.95,17659,0,0.007085929,1014676.79
12/08/22,10,17.6,23850,3570,12:40:00,2104107,1429107,17659.65,17724.65,17597.85,17698.15,0,0.002217,1016926.329
17/08/22,10,17.7,129200,-860,3:25:00,2103247,1428247,17868.15,17965.95,17833.35,17944.25,0,0.013905408,1031067.104
18/08/22,10,17.6,133000,13675,2:30:00,2116922,1441922,17898.65,17968.45,17852.05,17956.5,0,0.00068267,1031770.983
19/08/22,10,18.3,14450,-2880,11:00:00,2114042,1439042,17966.55,17992.2,17710.75,17758.45,0,-0.011029432,1020391.135
24/08/22,10,18.4,116900,5850,3:25:00,2119892,1444892,17525.45,17623.65,17499.25,17604.95,0,-0.008643772,1011571.106
25/08/22,10,18.4,129000,14800,2:30:00,2134692,1459692,17679,17726.5,17487.45,17522.45,0,-0.004686182,1006830.7
26/08/22,10,18.2,72500,-11860,3:00:00,2122832,1447832,17619.3,17685.85,17519.35,17558.9,0,0.002080189,1008925.097
01/09/22,10,18.7,118000,19200,11:55:00,2142032,1467032,17485.7,17695.6,17468.45,17542.8,0,-0.000916914,1008000
02/09/22,10,19.5,61100,-10200,10:00:00,2131832,1456832,17598.4,17643.85,17476.45,17539.45,0,-0.000190962,1007807.511
02/09/22,10,19.5,61100,-10200,10:00:00,2121632,1446632,17598.4,17643.85,17476.45,17539.45,0,0,1007807.511
07/09/22,10,19.3,93350,8950,3:25:00,2130582,1455582,17519.4,17650.75,17484.3,17624.4,0,0.004843367,1012688.693
08/09/22,10,19.3,107000,12550,2:30:00,2143132,1468132,17748.15,17807.65,17691.95,17798.75,0,0.009892535,1022706.751
09/09/22,10,17.7,43100,-755,3:25:00,2142377,1467377,17923.35,17925.95,17786,17833.35,0,0.001943957,1024694.849
14/09/22,10,18.3,59900,4590,3:25:00,2146967,1471967,17771.15,18091.55,17771.15,18003.75,0,0.009555131,1034485.943
15/09/22,10,18.2,80000,-13000,10:30:00,2133967,1458967,18046.35,18096.15,17861.5,17877.4,0,-0.007017982,1027225.939
16/09/22,10,19.8,21550,1220,9:30:00,2135187,1460187,17796.8,17820.05,17497.25,17530.85,0,-0.01938481,1007313.359
21/09/22,10,19.3,116350,-17800,12:05:00,2117387,1442387,17766.35,17838.7,17663.6,17718.35,0,0.010695431,1018087.01
22/09/22,10,19.3,134500,23125,11:35:00,2140512,1465512,17609.65,17722.75,17532.45,17629.8,0,-0.004997644,1012998.974
22/09/22,10,19.3,134500,23125,11:35:00,2163637,1488637,17609.65,17722.75,17532.45,17629.8,0,0,1012998.974
27/09/22,10,21.6,125400,19300,3:00:00,2182937,1507937,17110.9,17176.45,16942.35,17007.4,0,-0.035303861,977236.1995
29/09/22,10,22.1,150000,-23000,12:35:00,2159937,1484937,16993.6,17026.05,16788.6,16818.1,0,-0.011130449,966359.1217
30/09/22,10,19.9,69100,2780,3:25:00,2162717,1487717,16798.05,17187.1,16747.7,17094.35,0,0.016425756,982232.3004
06/10/22,10,19.5,115000,19200,1:55:00,2181917,1506917,17379.25,17428.8,17315.65,17331.8,0,0.013890554,995876.0517
07/10/22,10,18.8,54000,2800,3:25:00,2184717,1509717,17287.2,17337.35,17216.95,17314.65,0,-0.000989511,994890.6218
12/10/22,10,20.2,84300,1960,3:25:00,2186677,1511677,17025.55,17142.35,16960.05,17123.6,0,-0.011034009,983912.9899
12/10/22,10,20.2,84300,1960,3:25:00,2188637,1513637,17025.55,17142.35,16960.05,17123.6,0,0,983912.9899
13/10/22,10,20.2,106000,16475,2:10:00,2205112,1530112,17087.35,17112.35,16956.95,17014.35,0,-0.006380084,977635.5428
14/10/22,10,18.2,26200,-4050,1:55:00,2201062,1526062,17322.3,17348.55,17169.75,17185.7,0,0.010070911,987481.2231
19/10/22,10,17.5,122300,10900,3:25:00,2211962,1536962,17568.15,17607.6,17472.85,17512.25,0,0.019001263,1006244.613
20/10/22,10,17.5,131500,10150,2:30:00,2222112,1547112,17423.1,17584.15,17421,17563.95,0,0.002952219,1009215.268
21/10/22,10,17.3,93450,9500,3:25:00,2231612,1556612,17622.85,17670.15,17520.75,17576.3,0,0.000703145,1009924.892
27/10/22,10,16.9,119000,4350,2:30:00,2235962,1560962,17771.4,17783.9,17654.5,17736.95,0,0.009140149,1019155.756
28/10/22,10,15.9,60950,-3150,3:25:00,2232812,1557812,17756.4,17838.9,17723.7,17786.8,0,0.002810517,1022020.111
02/11/22,10,16.7,72000,-1210,3:25:00,2231602,1556602,18177.9,18178.75,18048.65,18082.85,0,0.016644365,1039030.987
03/11/22,10,16.6,92400,13175,2:30:00,2244777,1569777,17968.35,18106.3,17959.2,18052.7,0,-0.001667326,1037298.584
04/11/22,10,15.6,34850,5480,1:15:00,2250257,1575257,18053.4,18135.1,18017.15,18117.15,0,0.003570103,1041001.847
09/11/22,10,15.9,50800,-5500,3:25:00,2244757,1569757,18288.25,18296.4,18117.5,18157,0,0.002199573,1043291.607
10/11/22,10,15.9,66500,-1750,2:30:00,2243007,1568007,18044.35,18103.1,17969.4,18028.2,0,-0.007093683,1035890.827
11/11/22,10,14.4,8400,1480,9:55:00,2244487,1569487,18272.35,18362.3,18259.35,18349.7,0,0.017833172,1054364.047
11/11/22,10,14.4,8400,1480,9:55:00,2245967,1570967,18272.35,18362.3,18259.35,18349.7,0,0,1054364.047
16/11/22,10,15.1,97800,10600,3:25:00,2256567,1581567,18398.25,18442.15,18344.15,18409.65,0,0.003267083,1057808.742
17/11/22,10,15.1,117000,8350,2:30:00,2264917,1589917,18358.7,18417.6,18312.95,18343.9,0,-0.003571496,1054030.782
18/11/22,10,14.4,75600,620,3:25:00,2265537,1590537,18382.95,18394.6,18209.8,18307.65,0,-0.001976134,1051947.876
23/11/22,10,14,85500,2420,3:25:00,2267957,1592957,18325.2,18325.4,18246,18267.25,0,-0.002206728,1049626.513
24/11/22,10,14.04,94000,-8900,2:30:00,2259057,1584057,18326.1,18529.7,18294.25,18484.1,0,0.011870971,1062086.6
25/11/22,10,13.3,52800,200,3:25:00,2259257,1584257,18528.45,18534.9,18445.1,18512.75,0,0.001549981,1063732.813
30/11/22,10,13.8,65400,-1520,3:25:00,2257737,1582737,18625.7,18816.05,18616.55,18758.35,0,0.013266533,1077844.859
01/12/22,10,13.8,73500,7725,2:30:00,2265462,1590462,18871.95,18887.6,18778.2,18812.5,0,0.002886714,1080956.29
01/12/22,10,13.8,73500,7725,2:30:00,2273187,1598187,18871.95,18887.6,18778.2,18812.5,0,0,1080956.29
02/12/22,10,13.4,33350,-6400,11:55:00,2266787,1591787,18752.4,18781.95,18639.2,18696.1,0,-0.006187375,1074268.007
07/12/22,10,14.1,55800,5500,3:25:00,2272287,1597287,18638.85,18668.3,18528.4,18560.5,0,-0.00725285,1066476.503
08/12/22,10,14.07,65500,875,2:30:00,2273162,1598162,18570.85,18625,18536.95,18609.35,0,0.002631933,1069283.398
09/12/22,10,13.4,26850,-4800,10:25:00,2268362,1593362,18662.4,18664.7,18410.1,18496.6,0,-0.006058782,1062804.843
14/12/22,10,12.9,25800,3950,12:15:00,2272312,1597312,18671.25,18696.1,18632.9,18660.3,0,0.008850275,1072210.958
15/12/22,10,12.8,42500,-6700,11:55:00,2265612,1590612,18614.4,18652.9,18387.7,18414.9,0,-0.013150914,1058110.404
16/12/22,10,14.1,7900,1710,9:30:00,2267322,1592322,18319.1,18440.95,18255.15,18269,0,-0.007922932,1049727.068
21/12/22,10,15.6,82300,-12900,10:05:00,2254422,1579422,18435.15,18473.35,18162.75,18199.1,0,-0.003826154,1045710.651
21/12/22,10,15.6,82300,-12900,10:05:00,2241522,1566522,18435.15,18473.35,18162.75,18199.1,0,0,1045710.651
22/12/22,10,15.5,94000,-14500,11:45:00,2227022,1552022,18288.8,18318.75,18068.6,18127.35,0,-0.003942503,1041587.934
23/12/22,10,16.1,52000,-7100,2:05:00,2219922,1544922,17977.65,18050.45,17779.5,17806.8,0,-0.017683225,1023169.3
28/12/22,10,15.4,80350,10100,3:25:00,2230022,1555022,18084.75,18173.1,18068.35,18122.5,0,0.017729182,1041309.255
29/12/22,10,15.3,91000,13675,12:40:00,2243697,1568697,18045.7,18229.7,17992.8,18191,0,0.003779832,1045245.229
30/12/22,10,14.9,44100,-6900,3:05:00,2236797,1561797,18259.1,18265.25,18080.3,18105.3,0,-0.004711121,1040320.952